Solver Grids Slack Delta_A Delta_B Anneal_Time Max_Bias Chain_Strength Chain_Break Energy Pcost Time Restriction1 Restriction2 Restriction2T Slack_On
4 10 5 2000 1 20 4000.0 2000.5 0.584 -9714.665155919989 248.60643998400002 0 6 -56.684 39.27600000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -9714.102226368013 237.07709395200004 0 7 -59.775999999999996 69.56000000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -9710.703308671997 334.90166067200005 0 6 -31.195999999999998 24.732 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -9707.243955040016 121.11094096000001 0 6 -86.892 40.172000000000025 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -9648.793895247989 146.28427076800003 0 6 -74.744 22.415999999999997 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -9586.939329551991 154.566284144 0 6 -61.724 21.85200000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -9578.913103295992 191.36721248000003 0 6 -57.355999999999995 38.76400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -9547.556734671984 24.389428592 0 9 -86.644 40.596000000000004 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -9481.574653951997 137.786875392 0 7 -68.72 -12.792000000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -9473.489307407981 154.566284144 0 6 -61.724 25.08000000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -9464.396221264 146.28427076800003 0 7 -74.744 -13.872 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -9430.411792991988 149.25602435200003 0 7 -64.252 -8.323999999999998 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -9424.496863375993 338.1298630240001 0 5 -29.935999999999993 58.82400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -9392.322023104003 131.48423648000002 0 7 -79.196 -14.627999999999986 0
4 10 5 2000 1 20 4000.0 2000.5 0.616 -9387.178229264013 142.45419576000003 0 5 -47.27199999999999 58.108000000000004 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -9365.887557631999 204.31750195200004 0 6 -35.239999999999995 29.328000000000017 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -9364.473526271999 274.181527424 0 6 -46.483999999999995 37.09200000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -9358.642364159983 257.4011629440001 0 6 -41.12799999999999 39.92400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -9358.014283664004 75.92356920000002 0 7 -80.752 -8.33999999999999 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -9351.840381567996 147.553670912 0 7 -86.524 0.7480000000000047 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -9348.45505222398 54.820896000000005 0 9 -95.68 22.920000000000016 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -9347.385598783992 61.123534912000004 0 7 -85.204 -1.627999999999986 0
4 10 5 2000 1 20 4000.0 2000.5 0.552 -9321.392190416002 355.2311267040001 0 4 -14.219999999999999 61.40400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -9279.710664191993 137.786875392 0 7 -68.72 -4.151999999999987 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -9275.428319375998 69.62093028800001 0 7 -91.228 3.7720000000000056 0
4 10 5 2000 1 20 4000.0 2000.5 0.608 -9273.658831936002 65.97520595200001 0 7 -81.74799999999999 0.7040000000000219 0
4 10 5 2000 1 20 4000.0 2000.5 0.616 -9262.854837519997 154.566284144 0 6 -61.724 44.08800000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -9228.537709312 82.96597939200002 0 7 -73.03999999999999 -5.015999999999991 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -9213.790951423991 104.80700928 0 7 -69.29599999999999 -1.2719999999999914 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -9213.524045520004 261.46652254400004 0 6 -46.419999999999995 45.01200000000003 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -9210.877693952 61.123534912000004 0 7 -85.204 -5.191999999999993 0
4 10 5 2000 1 20 4000.0 2000.5 0.56 -9201.235531264 65.97520595200001 0 7 -81.74799999999999 9.192000000000021 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -9180.649116047993 200.08818289600003 0 6 -50.528 26.136000000000017 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -9180.558284944003 157.43858072000003 0 6 -60.812 45.000000000000014 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -9176.926664191997 137.786875392 0 7 -68.72 -4.151999999999987 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -9137.835903824016 311.76010424000003 0 5 -33.483999999999995 57.94800000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.608 -9101.300160463998 75.92356920000002 0 7 -80.752 14.248000000000005 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -9089.483586319991 24.389428592 0 9 -86.644 32.72400000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -9086.058242304003 82.96597939200002 0 7 -73.03999999999999 10.536000000000016 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -9059.389175632004 146.28427076800003 0 7 -74.744 14.016000000000005 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -9007.733969919995 137.786875392 0 7 -68.72 17.04400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -9005.724042607988 211.685984464 0 5 -41.22 62.06800000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.608 -8988.176439551993 82.96597939200002 0 7 -73.03999999999999 3.6240000000000236 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -8969.132060160002 137.786875392 0 7 -68.72 18.084000000000017 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -8956.971195215992 282.67892280000007 0 6 -52.507999999999996 44.652 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -8955.066019983999 152.58690968000002 0 6 -64.268 41.54400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -8943.620248255997 131.48423648000002 0 7 -79.196 0.6839999999999975 0
4 10 5 2000 1 20 4000.0 2000.5 0.608 -8939.389689536001 131.48423648000002 0 7 -79.196 17.964 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -8935.858364815991 152.58690968000002 0 6 -64.268 31.692000000000007 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -8896.257225008005 260.948236496 0 5 -41.864000000000004 63.28 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -8889.282033280004 175.69875430400003 0 7 -63.884 0.6840000000000117 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -8888.06894215999 30.692067504 0 7 -76.168 18.831999999999994 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -8872.738349823987 54.820896000000005 0 9 -95.68 45.50800000000004 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -8872.357378623994 105.84823712 0 9 -75.908 34.84800000000003 0
4 10 5 2000 1 20 4000.0 2000.5 0.608 -8869.276726591994 61.123534912000004 0 7 -85.204 19.940000000000012 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -8869.276726591994 61.123534912000004 0 7 -85.204 19.940000000000012 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -8816.460060160003 137.786875392 0 7 -68.72 18.084000000000017 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -8802.143075280004 153.11531627200003 0 7 -68.744 18.060000000000016 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -8756.663039872008 153.856309824 0 7 -76.048 17.099999999999994 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -8725.297419119997 282.68884296000004 0 5 -39.592 66.7 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -8721.338159295992 131.48423648000002 0 7 -79.196 9.324000000000012 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -8720.577215871996 0 0 10 -100 7.612000000000023 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -8710.910329615996 200.514132592 0 6 -50.403999999999996 47.55600000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -8692.412087568002 162.17630398400001 0 6 -55.364 31.44000000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -8670.005164111986 77.902943664 0 6 -78.208 35.80000000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -8666.715857680007 162.17630398400001 0 6 -55.364 50.44800000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -8609.05787376 208.51384387200002 0 7 -54.184 11.77600000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -8589.416821840001 77.902943664 0 7 -78.208 26.936000000000007 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -8580.274563216 330.519843184 0 5 -36.29599999999999 52.46400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -8572.695016767997 314.2484456320001 0 7 -31.591999999999985 25.24800000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -8506.086194399999 261.366996512 0 8 -54.367999999999995 65.00000000000003 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -8462.878628304003 75.92356920000002 0 7 -80.752 24.39200000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -8440.921159119986 186.11525982400002 0 7 -63.54 13.124000000000017 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -8411.040773839992 237.44742110400006 0 7 -47.92399999999999 28.740000000000023 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -8406.361763216002 354.10944318400004 0 4 -27.895999999999987 60.86400000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -8395.905069839973 290.960936176 0 5 -39.48799999999999 54.45600000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -8371.87121030399 224.21701139200002 0 7 -70.03999999999999 13.536000000000016 0
4 10 5 2000 1 20 4000.0 2000.5 0.616 -8337.419923727997 71.600304752 0 7 -88.684 30.50800000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -8315.155437071997 77.902943664 0 7 -78.208 13.212000000000003 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -8299.332526463993 61.123534912000004 0 7 -85.204 12.320000000000007 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -8292.25368953601 131.48423648000002 0 7 -79.196 17.964 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -8260.338592527994 220.31070987200005 0 5 -38.17999999999999 50.58000000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -8225.560608912012 68.8593788 0 8 -92.5 66.10800000000003 0
4 10 5 2000 1 20 4000.0 2000.5 0.608 -8175.313937663996 54.820896000000005 0 9 -95.68 55.652000000000044 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -8166.44406016 137.786875392 0 7 -68.72 18.084000000000017 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -8138.959275311987 223.78737019200003 0 6 -54.048 51.096000000000004 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -8129.496481919996 136.03830528000003 0 6 -73.376 54.623999999999995 0
4 10 5 2000 1 20 4000.0 2000.5 0.552 -8123.27791982401 251.87712824000005 0 6 -55.324 36.10800000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -8084.251040335992 288.76803768 0 6 -46.147999999999996 51.012 0
4 10 5 2000 1 20 4000.0 2000.5 0.624 -8051.866813887995 267.87888851200006 0 7 -56.959999999999994 31.80000000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -8031.749064159987 158.69384963200002 0 7 -60.196 16.98400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.56 -8012.443002576001 261.46652254400004 0 6 -46.419999999999995 52.48400000000004 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7996.671843519995 237.07709395200004 0 7 -59.775999999999996 36.616 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -7993.763025999993 77.902943664 0 7 -78.208 16.792 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -7989.897526272005 274.181527424 0 6 -46.483999999999995 37.09200000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -7974.88447112 30.692067504 0 7 -76.168 32.432000000000016 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -7958.940060159999 137.786875392 0 7 -68.72 18.084000000000017 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7944.257149824007 313.74043443200003 0 6 -43.291999999999994 57.56399999999999 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7927.974022719987 197.51818694400004 0 7 -62.967999999999996 32.032000000000004 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7924.186019983994 152.58690968000002 0 6 -64.268 41.54400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -7885.772060160001 137.786875392 0 7 -68.72 18.084000000000017 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -7858.557850223995 178.85477211199998 0 6 -64.736 53.016000000000005 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -7826.780074639995 69.62093028800001 0 7 -91.228 20.604 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -7805.924303183994 296.3769585120001 0 6 -41.059999999999995 42.51600000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7795.653554319993 69.62093028800001 0 8 -91.228 69.26000000000003 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -7787.810490239994 267.31575910400005 0 7 -31.31599999999999 24.61200000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -7738.0604967039835 61.123534912000004 0 7 -85.204 38.94800000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7733.427138431987 130.11659123200002 0 7 -71.256 34.55600000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7728.004172943998 104.41366424000003 0 7 -56.94799999999999 40.22400000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -7722.467293568006 137.786875392 0 7 -68.72 20.268 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -7674.072863375994 338.1298630240001 0 5 -29.935999999999993 58.82400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -7610.526605823994 142.63854643200003 0 7 -65.264 22.055999999999997 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -7486.813593536004 191.36721248000003 0 7 -57.355999999999995 39.804 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -7477.021265663992 82.96597939200002 0 7 -73.03999999999999 22.63200000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -7477.021265663992 82.96597939200002 0 7 -73.03999999999999 22.63200000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7473.678818431981 360.2077232640001 0 5 -9.899999999999991 73.67600000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -7463.312445711999 107.35540798400002 0 7 -59.684 23.89200000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7441.547060431985 135.80654520000002 0 6 -58.912 58.323999999999984 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -7436.370229904005 21.102673199999998 0 8 -85.072 -4.02000000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7432.901229760002 99.035413824 0 8 -80.368 -15.799999999999983 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -7412.924496063999 152.107739712 0 7 -80.70400000000001 22.824000000000012 0
4 10 5 2000 1 20 4000.0 2000.5 0.608 -7376.244333503993 267.87888851200006 0 7 -56.959999999999994 40.2 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -7346.504685120002 197.51818694400004 0 7 -62.967999999999996 24.064000000000014 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7343.580496703995 61.123534912000004 0 7 -85.204 38.94800000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7338.876785919998 82.96597939200002 0 8 -73.03999999999999 5.124000000000009 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -7337.298456640001 61.123534912000004 0 8 -85.204 1.6000000000000227 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -7334.557113023999 237.07709395200004 0 6 -59.775999999999996 59.86400000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -7311.193553247991 344.5521491520001 0 5 -27.560000000000002 61.2 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -7308.194140608 136.54631648000003 0 7 -61.675999999999995 43.116000000000014 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -7306.174188384 166.85002000000003 0 6 -57.644 46.164000000000016 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -7290.605317312016 296.960069952 0 6 -37.93599999999999 58.568000000000026 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7285.435218383995 75.92356920000002 0 5 -80.752 -16.183999999999983 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -7277.643258767996 14.800034287999999 0 8 -95.548 0.12400000000000944 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -7277.320371392005 182.25619795200004 0 8 -64.096 -8.168000000000006 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -7258.8614507039965 145.52271928000002 0 7 -76.01599999999999 43.380000000000024 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7224.062723599993 162.17630398400001 0 5 -55.364 9.204000000000015 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7223.934745920014 267.87888851200006 0 6 -56.959999999999994 62.41600000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -7209.658019983988 152.58690968000002 0 6 -64.268 41.54400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -7193.200091072002 131.48423648000002 0 8 -79.196 7.608000000000018 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -7190.844994511994 79.210324592 0 8 -82.324 -1.2720000000000056 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -7131.588653888 54.820896000000005 0 8 -95.68 0.7199999999999989 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -7105.796389119998 82.96597939200002 0 8 -73.03999999999999 -13.367999999999995 0
4 10 5 2000 1 20 4000.0 2000.5 0.56 -7103.021357807993 236.48258139200001 0 5 -50.831999999999994 77.168 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -7069.076822592004 6.302638912000001 0 8 -89.524 15.620000000000005 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -6988.479906303994 61.123534912000004 0 8 -85.204 14.856000000000009 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -6972.018033280001 99.035413824 0 8 -80.368 0.6839999999999975 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -6950.2182997120035 127.60644691200001 0 7 -57.604 28.944000000000017 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -6948.566636431977 164.333079664 0 7 -79.52799999999999 48.06400000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -6877.806541072001 167.41578520000002 0 7 -64.55199999999999 49.74400000000003 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -6876.602619839985 61.123534912000004 0 8 -85.204 18.952000000000012 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -6871.098456640004 61.123534912000004 0 8 -85.204 1.6000000000000227 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -6846.297250831987 97.00446219200002 0 7 -69.86 48.048000000000016 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -6828.271982031998 145.52271928000002 0 7 -76.01599999999999 44.136000000000024 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -6827.7778344639955 397.40530179200005 0 4 -27.744 73.112 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -6796.596654159985 206.816771504 0 6 -39.928 47.48400000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -6795.380320463977 135.80654520000002 0 6 -58.912 46.900000000000006 0
4 10 5 2000 1 20 4000.0 2000.5 0.608 -6773.642633215975 137.786875392 0 7 -68.72 46.24800000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -6761.283537807991 69.62093028800001 0 7 -91.228 47.176 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -6716.115212863995 6.302638912000001 0 8 -89.524 24.48400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.56 -6692.412087567987 85.51296350400001 0 7 -71.848 31.440000000000012 0
4 10 5 2000 1 20 4000.0 2000.5 0.608 -6666.737053824014 373.62341043200007 0 5 -21.451999999999998 79.404 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -6658.247751552 313.74043443200003 0 6 -43.291999999999994 61.02000000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -6611.52809107201 131.48423648000002 0 8 -79.196 7.608000000000018 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -6611.52809107201 131.48423648000002 0 8 -79.196 7.608000000000018 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -6605.616593455998 87.39271816 0 6 -76.28399999999999 47.86800000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.616 -6577.534723599994 162.17630398400001 0 5 -55.364 9.204000000000015 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -6557.948188224007 67.77118547200001 0 8 -73.564 10.012000000000015 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -6553.005075648005 131.48423648000002 0 7 -79.196 36.97200000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -6540.609008527994 307.182035056 0 4 -30.727999999999994 33.84000000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -6525.817526272003 137.786875392 0 7 -68.72 37.09200000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -6497.8584055839965 21.102673199999998 0 8 -85.072 13.384000000000015 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -6450.449834063991 75.16201771200001 0 7 -82.024 31.98400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -6428.00111443198 219.36063142400008 0 7 -50.803999999999995 37.30799999999999 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -6416.856513343995 123.81395232000001 0 8 -81.732 24.080000000000013 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -6384.1703168159875 128.74235480000002 0 7 -70.66 53.49200000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -6356.649779328 258.919538432 0 7 -47.611999999999995 53.244 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -6331.993192463975 154.566284144 0 6 -61.724 53.24400000000003 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -6274.4035239839795 212.46988568000003 0 5 -42.428 63.384000000000015 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -6241.248405088008 406.104593312 0 5 -25.208 63.55200000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.616 -6224.04101243199 21.102673199999998 0 8 -85.072 32.16399999999999 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -6162.458471631988 157.49732523200004 0 7 -62.836 54.40400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -6131.625768911981 155.87366507200002 0 7 -65.84 53.55600000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -6127.256316816005 164.333079664 0 7 -79.52799999999999 39.664000000000016 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -6117.781569551989 154.566284144 0 5 -61.724 29.45200000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -6078.078754751994 61.123534912000004 0 8 -85.204 29.17200000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -6071.969491119984 144.192988624 0 6 -69.42 66.82400000000003 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -6062.190676432008 71.600304752 0 8 -88.684 33.611999999999995 0
4 10 5 2000 1 20 4000.0 2000.5 0.608 -6036.27401998399 75.92356920000002 0 7 -80.752 41.544 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -6019.513768911987 155.87366507200002 0 7 -65.84 53.55600000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -6015.092675983993 97.76601368000003 0 7 -68.588 37.22400000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -5940.8675239839795 212.46988568000003 0 5 -42.428 63.384000000000015 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -5924.186019983979 75.92356920000002 0 7 -80.752 41.544 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -5865.767523263996 131.48423648000002 0 8 -79.196 39.16 0
4 10 5 2000 1 20 4000.0 2000.5 0.568 -5860.685689536003 131.48423648000002 0 8 -79.196 17.964 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -5856.423785088009 136.03830528000003 0 7 -73.376 54.24000000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -5713.411432768 309.18636563200005 0 7 -49.111999999999995 39.64800000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -5701.610006864008 325.96577438400004 0 6 -42.11599999999999 74.58000000000004 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -5686.885642559988 309.18636563200005 0 7 -49.111999999999995 42.352000000000004 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -5669.323195215977 146.28427076800003 0 7 -74.744 44.652000000000015 0
4 10 5 2000 1 20 4000.0 2000.5 0.6 -5665.183085392004 84.55059422400001 0 6 -66.568 57.58400000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -5583.681425487994 129.50390628800002 0 7 -69.388 42.01599999999999 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -5575.237081855987 54.820896000000005 0 8 -95.68 23.27200000000002 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -5497.451754831993 30.692067504 0 8 -76.168 41.584 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -5457.232629856 112.02912400000001 0 7 -61.964 45.30000000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.616 -5451.646499855997 215.60497662400005 0 7 -60.087999999999994 59.10400000000001 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -5451.312236496004 197.2273772 0 4 -48.832 -13.895999999999994 0
4 10 5 2000 1 20 4000.0 2000.5 0.576 -5440.104236496001 197.2273772 0 4 -48.832 -13.895999999999994 0
4 10 5 2000 1 20 4000.0 2000.5 0.592 -5437.059537807989 69.62093028800001 0 7 -91.228 47.176 0
4 10 5 2000 1 20 4000.0 2000.5 0.584 -5430.009073680005 107.35540798400002 0 7 -59.684 46.128000000000014 0
